id,year,chapter,source,difficulty,base,base_description,option_1,option_1_desc,option_2,option_2_desc,option_3,option_3_desc,option_4,option_4_desc,correct_answer,vowelized,phrases,split
WIN22a2,WIN22,a,NITE,2,עונה:חורף,חורף הוא עונה,סהר:ירח,ירח זו מילה נרדפת לסהר,אסיה:יבשת,אסיה היא יבשת,חולצה:סוודר,סוודר הוא סוג של חולצה שלובשים כשקר,שנה:חודש,חודש הוא חלק משנה,2,0,0,train
SP20a5,SP20,a,NITE,5,תיבל:פפריקה,מי שתיבל הוסיף תבלינים למאכל כלשהו. פפריקה היא סוג של תבלין,ריהט:ספה,מי שריהט הוסיף רהיטים למקום כלשהו. ספה היא סוג של רהיט,מִסְפֵּר:מִסְפָּר ,מי שמספר סימן עצמים לפי מספרים מספר,ניקד:גימ״ל,"מי שניקד הוסיף סימן ניקוד לאות. גימ""ל היא אחת האותיות",טיגן:שמן,מי שטיגן בישל אוכל בשמן.,1,1,0,train
13Decb1,13-Dec,b,NITE,1,נפתל:ישר,דבר נפתל הוא דבר שאינו ישר (שיש בו פיתולים),רגשן:נפעם,אדם רגשן נוטה להיות נפעם,בוהק:מסונוור,דבר בוהק יכול לגרום ליצור כלשהו להיות מסונוור,שקול:נמהר,אדם שקול הוא אדם שאינו נמהר,עצל:נרפה,אדם עצל הוא אדם נרפה,3,0,0,train
WIN22b1,WIN22,b,NITE,1,אופניים:לדווש,כדי לעשות שימוש באופניים יש לדווש,קומקום:לחמם,תפקידו של קומקום הוא לחמם מים,זכוכית:לנפח,כדי לעבד זכוכית יש לנפח אותה,חצוצרה:לנשוף,כדי לעשות שימוש בחצוצרה יש לנשוף,מקטרת:לעשן,מקטרת היא כלי שבעזרתו ניתן לעשן,3,0,0,train
FA20b2,FA20,b,NITE,2,עגלון:עגלה,עגלון הוא מי שנוהג בעגלה,ימאי:ים,ימאי הוא מלח ששט בים,שייט:משוט,שייט הוא מי שמשיט סירה ומכוון אותה בעזרת משוט,מכונאי:מכונית,מכונאי הוא מי שמתמחה בתיקון מכונית,טייס:מטוס,טייס הוא מי שמטיס את המטוס,4,0,0,test
12Decb4,12-Dec,b,NITE,4,רב-משמעי:לפרש,דבר רב-משמעי הוא דבר שניתן לפרש אותו בכמה דרכים,רב-מכר:לקנות,,רב-תכליתי:להשתמש,דבר רב-תכליתי הוא דבר שניתן להשתמש בו בכמה דרכים,רב-לשוני:לדבר,,רב-פעלים:לעשות,,2,0,1,test
SP19a4,SP19,a,NITE,4,כמוסה:מזרק ,מזרק וכמוסה הם שני חפצים שונים המשמשים לביצוע אותה הפעולה (הכנסת תרופה לגוף),דף:ספר,ספר מורכב מדפים (דף) רבים,פטיש:מסור,מסור הוא כלי שנועד לביצוע פעולה אחת (ניסור) ופטיש הוא כלי שנועד לביצוע פעולה אחרת (נעיצת מסמרים),פתח:אשנב,אשנב הוא סוג של פתח,גפרור:מצית  ,גפרור ומצית הם שני חפצים שונים לביצוע אותה הפעולה (להבעיר אש),4,0,0,test
15Aprb1,15-Apr,b,NITE,1,לדווש:דוושה,לדווש זו פעולה שנעשית על הדוושה,לנעול:נעל,לנעול זה לשים על הרגל נעל,לחגוג:חג,לחגוג זה לקיים את החג,להקליד:מקלדת,להקליד זו פעולה שנעשית על המקלדת,לארוג:אריג,לארוג זה ליצור אריג,3,0,0,test
SP22a6,SP22,a,NITE,6,מגדל קלפים:יציב,מגדל קלפים הוא כינוי לדבר שאינו יציב,עקב אכילס:חסין,עקב אכילס היא נקודת חולשה שהופכת אדם ללא חסין,שלג דאשתקד:מעניין,שלג דאשתקד הוא כינוי לדבר שאינו מעניין,עלה תאנה:מביך,עלה תאנה היא דימוי להסתרת מעשה ייתכן מפני שהוא מביך,אבן שאין לה הופכין:זנוח,אבן שאין לה הופכין היא דימוי לדבר זנוח שלא משתמשים בו,2,1,1,test
SU18a1,SU18,a,NITE,1,יִדֵּעַ:יוֹדֵעַ,יידע הוא מי שנתן לאחר מידע וכך הביא לזה שהוא יודע,חיסן:עמיד,חיסן הוא מי שנתן לאחר חיסון וכך הביא לזה שהוא עמיד,הניף:כבד,היה קשה יותר למי שהניף משהו ככל שהדבר הזה היה כבד יותר,הצית:כבוי,מי שהצית דבר מה הפך אותו להפך מכבוי,איחה:שבור,מי שאיחה הפך משהו ללא שבור,1,1,0,test
WIN20b6,WIN20,b,NITE,6,קצרה ידו מהושיע:עזר,מי שקצרה ידו מהושיע לא עזר כי לא הייתה לו היכולת,העלה חרס בידו:ניסה,מי שהעלה חרס בידו ניסה לעשות דבר מה ונכשל,לא הייתה לו יד בדבר:השתתף,מי שידו לא הייתה משגת לא רכש כי לא הייתה לו היכולת,לא טמן ידו בצלחת:פעל,מי שלא טמן ידו בצלחת פעל כדי שדבר מה יצא לפועל,ידו לא הייתה משגת:רכש,מי שידו לא הייתה משגת לא רכש כי לא הייתה לו היכולת,4,0,1,test
17Febb2,17-Feb,b,NITE,2,את:דחפור,את משמש לאותה הפעולה כמו דחפור אם כי האחרון גדול ומשוכלל יותר,דלת:שער,דלת משמשת לאותה המטרה כמו שער,מיקרופון:רמקול,את אשר נאמר לתוך מיקרופון ניתן לשמוע באמצעות הרמקול,מגדל:מגדלור,מגדל גבוה המפיץ אור ומשמש להכוונת כלי שיט נקרא מגדלור,רוגטקה:תותח,רוגטקה משמשת לאותה הפעולה כמו תותח אם כי האחרון גדול ומשוכלל יותר,4,0,0,test
SP19b6,SP19,b,NITE,6,רם:גובה ,דבר רם הוא בגובה רב,מעניין:עניין,דבר מעניין הוא דבר שמעורר עניין רב בקרב מישהו אחר,יכול:יכולת,יכול הוא מי שיש לו יכולת לעשות דבר מה,טעים:טעם,טעים הוא מה שמאופיין בטעם טוב,ממושך:מֶשך,דבר ממושך מאופיין במשך רב,4,1,0,test
SU19a5,SU19,a,NITE,5,מגבת:רטוב,מגבת הופכת דבר מה להיפך מרטוב,משחזה:קהה,משחזה הופכת דבר מה להיפך מקהה,חיסון:חולה,חיסון מונע ממישהו להיעשות חולה,משקפת:רחוק,משקפת עוזרת למישהו לראות רחוק,מעיל:קר,מעיל עוזר להתגונן כאשר קר,1,0,0,test
SP18b6,SP18,b,NITE,6,ליהק:שחקנים,מי שליהק בחר את השחקנים המתאימים,חקר:ראיות,מי שחקר בחן ראיות שונות,פרע:נושים,מי שפרע שילם את החוב שלו לנושים,לימד:תלמידים,מי שלימד העביר ידע לתלמידים,ניסח:מילים,מי שניסח בחר את המילים המתאימות,4,0,0,test
12Deca3,12-Dec,a,NITE,3,למסוק:שמן,מסיק היא פעולת קטיפת הזיתים כדי להכין מהם שמן,לנפות:קמח,,לגדוד:תמר,,לבצור:תירוש,בציר היא פעולת קטיפת הענבים כדי להכין מהם תירוש,לעבות:מים,,3,0,0,test
FA18a4,FA18,a,NITE,4,יורה:מלקוש,יורה הוא הגשם הראשון ואילו מלקוש הוא הגשם האחרון,סמטה:שדרה,סמטה היא רחוב צר ואילו שדרה היא רחוב רחב,הקדמה:פרק,הקדמה היא הפרק הראשון בספר,הופעה:הדרן,לאחר ההופעה מגיע הדרן,מתאבן:קינוח,מתאבן הוא המנה הראשונה ואילו קינוח הוא המנה האחרונה,4,0,0,test
17Julb4,17-Jul,b,NITE,4,התפייס:רב,התפייס הוא מי שרב בעבר והפסיק,נאלץ:הכריח,נאלץ הוא מי שאדם אחר הכריח אותו לעשות דבר מה,נאלם:דיבר,נאלם הוא מי שדיבר בעבר והפסיק,ניצח:הביס,מי שניצח באופן מוחץ הביס את יריבו,נעתר:ביקש,נעתר הוא מי שהסכים לדבר מה שמישהו אחר ביקש,2,0,0,test
16Decb5,16-Dec,b,NITE,5,פרח מזיכרונו:שכח.,אם מישהו אומר שדבר מה פרח מזיכרונו זה בדיוק כאילו אמר שהוא שכח את הדבר הזה,הרוויח את לחמו:עָבד,אם מישהו הרוויח את לחמו זה אומר שהוא עבד,עורר את חמתו:קָצף,אם דבר מה עורר את חמתו של מישהו הוא הסיבה לכך שאותו אדם קצף (כעס),נפל בחלקו:זכה,אם מישהו אומר שדבר מה נפל בחלקו זה בדיוק כאילו אמר שהוא זכה בדבר הזה,חירף את נפשו:סיכן,מי שחירף את נפשו למעשה סיכן את עצמו,3,0,1,test
16Julb3,16-Jul,b,NITE,3,אימא:סבתא,אימא של אימא היא סבתא,אתמול:שלשום,אתמול של אתמול הוא שלשום,יום:יומיים,שני יום (ימים) הם יומיים,אתמול:אמש,אתמול בלילה פירושו אמש,יום:חודש,מספר מסוים של ימים (בין 28 ל31 ימים) הוא חודש,1,0,0,test
13Apra2,13-Apr,a,NITE,2,זֵר:שָזַר,שזר פירושו אסף דברים לזר,צמר:גזז,,ערֵמה:גיבב,גיבב ירושו אסף דברים לערימה,כיכר:פָּרַס,,מסמר:מִסמר,,2,1,0,test
FA22a5,FA22,a,NITE,5,הלבין פניו:נכלם,כאשר אדם הלבין פניו של אחר הוא הפך אותו לנכלם,הלאה:עייף,כאשר אדם הלאה אדם אחר הוא עייף אותו,ציווה:כפוף,ציווה זה פקד על מישהו שכפוף לו,דיבר טובות:מהלל,אם מישהו דיבר טובות על מישהו אחר וממשיך בכך הוא מהלל את האחר,ראה שחורות:קודר,מי שראה שחורות חזה עתיד קודר,1,1,1,test
SU20b5,SU20,b,NITE,5,מזוודה:ארז,.מי שארז מזוודה הכניס אליה דברים,מִטען:שינע,מי ששינע מטען העביר אותו ממקום אחד למקום אחר,מעלית:העלה,מי שהעלה דבר מה במעלית העביר אותו למקום גבוה יותר,משאית:טען,מי שטען משאית הכניס אליה דברים,מכונית:תדלק,מי שתדלק מכונית מילא את מכלה בדלק,3,0,0,test
15Sepb1,15-Sep,b,NITE,1,רפתן:רפת,רפת היא מקום עבודתו של הרפתן,כבאי:כבאית,כבאית היא אמצעי התחבורה של הכבאי אך לא מקום עבודתו,חזאי:תחזית,תחזית היא תוצר עבודתו של החזאי,יערן:יער,יער הוא מקום עבודתו של היערן,קברן:קבר,קבר הוא המקום אותו חופר הקברן ובו הוא קובר את המתים,3,0,0,test
17Apra6,17-Apr,a,NITE,6,התרוקנות:תוכן,התרוקנות היא איבוד התוכן,התוודות:חטא,התוודות היא הודאה בדבר חטא,התחרשות:שמיעה,התחרשות היא איבוד השמיעה,התקרשות:נוזל,התקרשות היא התקשותו של נוזל,התבטלות:מעש,התבטלות היא חוסר מעש,2,0,0,test
SU18a2,SU18,a,NITE,2,הלשין:דִּוַּח,מי שהלשין למעשה דיווח על ביצוע מעשה רע,העביר:הזיז,מי שהעביר משהו למעשה הזיז אותו ממקום אחד לאחר,הסית:שכנע,מי שהסית למעשה שכנע לביצוע של מעשה רע,שִׁעֵר:ניחש,מי ששיער למעשה ניחש,הכעיס:הרגיז,מי שהכעיס אחר למעשה הרגיז אותו,2,1,0,test
17Deca1,17-Dec,a,NITE,1,בריכת שחייה:אגם,בריכת שחייה היא מאגר מים מלאכותי‪ ‬ואילו אגם הוא מאגר מים טבעי‪.‬‬,מדשאה:אחו,מדשאה היא אזור מלאכותי המכוסה בדשא‪ ‬ואילו אחו הוא אזור טבעי המכוסה בעשב‪.‬‬,מדרגות:מעלית,הן באמצעות מעלית (אמצעי חשמלי) והן באמצעות מדרגות (אמצעי לא חשמלי) ניתן לעבור בין קומות או בין מפלסים,רחוב:סמטה,סמטה היא רחוב צדדי וצר‪ ,עץ:פרדס,פרדס הוא אזור שבו מגדלים עצים,1,0,0,test
14Apra3,14-Apr,a,NITE,3,לאפות:כריך,ניתן לאפות לחם שממנו ניתן להכין כריך,לסרוג:צמר,ניתן לסרוג דבר מה מצמר אך אין צורך בפעולה מתווכת,לרקום:רקמה,ניתן לרקום על דבר מה רקמה אך אין צורך בפעולה מתווכת,לארוג:בגד,ניתן לארוג בד שמננו ניתן להכין בגד,להטליא:טלאי,ניתן להטליא על דבר מה תלאי אך אין צורך בפעולה מתווכת,3,0,0,test
SP20a2,SP20,a,NITE,2,משתוקק:רוצה,מי שמשתוקק למשהו רוצה אותו מאוד,מסוגל:יכול,מי שמסוגל למשהו יכול לעשות אותו,קוצף:כועס,מי שקוצף על מישהו כועס עליו מאוד.,נרגש:אדיש,מי שנרגש לקראת משהו אינו אדיש,גונח:כואב,מי שגונח משמיע קול כי כואב לו,2,0,0,test
SP22a1,SP22,a,NITE,1,חיריק:לנקד,ניתן לנקד עם חיריק,קינמון:לתבל,ניתן לתבל עם קינמון,שלוש:להכפיל,ניתן להכפיל במספר שלוש,מעיל:לרכוס,לרכוס היא פעולת סגירת המעיל,גוון:לצבוע,ניתן לצבוע עם צבע שהוא בגוון מסוים,1,0,0,test
16Aprb3,16-Apr,b,NITE,3,בשבע עיניים:תשומת לב,בחינת דבר מסוים בשבע עיניים אומרת שבוחנים אותו בתשומת לב רבה,בעיניים כלות:ציפייה,לחכות למשהו בעיניים כלות משמעותו לחכות לו בציפייה רבה,כהרף עין:זמן,כהרף עין זה בפרק זמן קצר,בעין חדה:מבט,להביט בדבר מסויים בעין חדה זה לתת בו מבט מעמיק,למראית עין:רושם,למראית עין זה בפרק זמן קצר,1,0,1,test
